timestamp,metric
2010-07-17,1.0
2010-07-18,1.17475978713072
2010-07-19,1.31853573084096
2010-07-20,1.09051712218598
2010-07-21,1.06553209757381
2010-07-22,0.9135416911114991
2010-07-23,1.04230693742033
2010-07-24,1.00903398814194
2010-07-25,1.01956210587547
2010-07-26,1.02816825135668
2010-07-27,1.04259648486522
2010-07-28,1.03374595826373
2010-07-29,1.03376888026791
2010-07-30,1.13308705312035
2010-07-31,1.03068090642885
2010-08-01,1.0050036138177
2010-08-02,1.01170340921075
2010-08-03,1.00723095943519
2010-08-04,1.0080775271006
2010-08-05,0.9938714437608521
2010-08-06,1.06250700968908
2010-08-07,1.02044916741683
2010-08-08,1.03135067485697
2010-08-09,1.07419550431199
2010-08-10,1.05241811267567
2010-08-11,1.04063464139604
2010-08-12,0.9781211093019081
2010-08-13,1.07963728876467
2010-08-14,1.01214047608759
2010-08-15,1.04578535241414
2010-08-16,1.01688997456682
2010-08-17,1.01906869091328
2010-08-18,1.08205406001034
2010-08-19,1.01684812816284
2010-08-20,0.99703228496905
2010-08-21,1.03123711890331
2010-08-22,1.04595922555181
2010-08-23,1.012136654005
2010-08-24,1.01556525947127
2010-08-25,1.00947899319812
2010-08-26,1.0028460485604
2010-08-27,1.02381934430593
2010-08-28,1.00425652245537
2010-08-29,0.960926696237937
2010-08-30,0.975308316199415
2010-08-31,1.01717756329856
2010-09-01,0.9584061700866141
2010-09-02,0.98264800331355
2010-09-03,0.9846417571949121
2010-09-04,0.98278608887121
2010-09-05,1.01487524589966
2010-09-06,0.9877399689429621
2010-09-07,0.9907390499077021
2010-09-08,0.9974171183749291
2010-09-09,1.06190608479657
2010-09-10,0.989852026994902
2010-09-11,0.962834438848669
2010-09-12,1.01308896663196
2010-09-13,1.00219674207241
2010-09-14,1.00403149498824
2010-09-15,1.0293332151211
2010-09-16,1.04894268514386
2010-09-17,1.056496446436
2010-09-18,0.9849068064205291
2010-09-19,1.00895115515509
2010-09-20,0.99927311191142
2010-09-21,1.01079057225666
2010-09-22,1.00560463196032
2010-09-23,1.0050236682722
2010-09-24,1.00713467530533
2010-09-25,1.00478364886865
2010-09-26,1.00376859948505
2010-09-27,1.11062416679988
2010-09-28,1.13296131600959
2010-09-29,1.00489846942224
2010-09-30,0.992515141340607
2010-10-01,1.08858201593272
2010-10-02,1.04886734977358
2010-10-03,0.99706155901589
2010-10-04,0.9978512376685851
2010-10-05,1.02823005955226
2010-10-06,1.01045306673337
2010-10-07,1.02587979158478
2010-10-08,1.11470363287487
2010-10-09,1.19408609545163
2010-10-10,1.18570981800702
2010-10-11,1.22543067506611
2010-10-12,1.036987461776
2010-10-13,1.10814258582885
2010-10-14,1.03705737333288
2010-10-15,1.19910390187446
2010-10-16,1.05804241597264
2010-10-17,1.01486593625433
2010-10-18,1.01479620642075
2010-10-19,1.00429393744627
2010-10-20,1.01971639907257
2010-10-21,1.13935354380471
2010-10-22,1.01755676764155
2010-10-23,1.1048251048009
2010-10-24,1.19111140216916
2010-10-25,1.10897889326317
2010-10-26,1.12373305367608
2010-10-27,1.14835943595507
2010-10-28,1.30391487206729
2010-10-29,1.0961079640262401
2010-10-30,1.15535271594422
2010-10-31,1.27534807637047
2010-11-01,1.09709294304779
2010-11-02,1.1901815967904
2010-11-03,1.11592237638242
2010-11-04,1.44369577289431
2010-11-05,1.4002100418368
2010-11-06,1.89620853223028
2010-11-07,1.1784360960373501
2010-11-08,1.32758929475213
2010-11-09,1.11264215867176
2010-11-10,0.88608995007773
2010-11-11,1.06757991998419
2010-11-12,1.03299484685115
2010-11-13,1.30292270716611
2010-11-14,1.23443437342729
2010-11-15,1.12226551211024
2010-11-16,1.00714645426043
2010-11-17,1.02418474803653
2010-11-18,1.06085445964679
2010-11-19,1.18660162214138
2010-11-20,1.0516690396064
2010-11-21,1.02119821904943
2010-11-22,1.05251304272818
2010-11-23,1.07305024956517
2010-11-24,1.13964905626693
2010-11-25,1.19168073682338
2010-11-26,0.9154523588960861
2010-11-27,1.11084659922204
2010-11-28,1.01940949402466
2010-11-29,0.989622382724584
2010-11-30,0.8952687617964571
2010-12-01,0.91248880340887
